Fine-Grained Isolation for Scalable, Dynamic, Multi-tenant Edge Clouds.	Yuxin Ren,Guyue Liu,Vlad Nitu,Wenyuan Shao,Riley Kennedy,Gabriel Parmer,Timothy Wood 0001,Alain Tchana	
The Fine Line between Bold and Fringe Lunatic.	Margo I. Seltzer	
SPINFER: Inferring Semantic Patches for the Linux Kernel.	Lucas Serrano,Van-Anh Nguyen,Ferdian Thung,Lingxiao Jiang,David Lo 0001,Julia Lawall,Gilles Muller	
Serverless in the Wild: Characterizing and Optimizing the Serverless Workload at a Large Cloud Provider.	Mohammad Shahrad,Rodrigo Fonseca,Iñigo Goiri,Gohar Chaudhry,Paul Batum,Jason Cooke,Eduardo Laureano,Colby Tresness,Mark Russinovich,Ricardo Bianchini	
Faasm: Lightweight Isolation for Efficient Stateful Serverless Computing.	Simon Shillaker,Peter R. Pietzuch	
Midgress-aware traffic provisioning for content delivery.	Aditya Sundarrajan,Mangesh Kasbekar,Ramesh K. Sitaraman,Samta Shukla	
sRDMA - Efficient NIC-based Authentication and Encryption for Remote Direct Memory Access.	Konstantin Taranov,Benjamin Rothenberger,Adrian Perrig,Torsten Hoefler	
coIOMMU: A Virtual IOMMU with Cooperative DMA Buffer Tracking for Efficient Memory Management in Direct I/O.	Kun Tian,Yu Zhang,Luwei Kang,Yan Zhao,Yaozu Dong	
Disaggregating Persistent Memory and Controlling Them Remotely: An Exploration of Passive Disaggregated Key-Value Stores.	Shin-Yeh Tsai,Yizhou Shan,Yiying Zhang 0005	
Peregreen - modular database for efficient storage of historical time series in cloud environments.	Alexander A. Visheratin,Alexey Struckov,Semen Yufa,Alexey Muratov,Denis A. Nasonov,Nikolay Butakov,Yury Kuznetsov,Michael May	
ALERT: Accurate Learning for Energy and Timeliness.	Chengcheng Wan,Muhammad Husni Santriaji,Eri Rogers,Henry Hoffmann,Michael Maire,Shan Lu 0001	
GraphWalker: An I/O-Efficient and Resource-Friendly Graph Analytic System for Fast and Scalable Random Walks.	Rui Wang,Yongkun Li 0001,Hong Xie 0004,Yinlong Xu,John C. S. Lui	
Austere Flash Caching with Deduplication and Compression.	Qiuping Wang,Jinhong Li,Wen Xia,Erik Kruus,Biplob Debnath,Patrick P. C. Lee	
Platinum: A CPU-Efficient Concurrent Garbage Collector for Tail-Reduction of Interactive Services.	Mingyu Wu 0001,Ziming Zhao 0003,Yanfei Yang,Haoyu Li,Haibo Chen 0001,Binyu Zang,Haibing Guan,Sanhong Li,Chuansheng Lu,Tongbao Zhang	
AC-Key: Adaptive Caching for LSM-based Key-Value Stores.	Fenggang Wu,Ming-Hong Yang,Baoquan Zhang,David H. C. Du	
PracExtractor: Extracting Configuration Good Practices from Manuals to Detect Server Misconfigurations.	Chengcheng Xiang,Haochen Huang,Andrew Yoo,Yuanyuan Zhou 0001,Shankar Pasupathy	
Spool: Reliable Virtualized NVMe Storage Pool in Public Cloud Infrastructure.	Shuai Xue,Shang Zhao 0003,Quan Chen 0002,Gang Deng,Zheng Liu,Jie Zhang,Zhuo Song,Tao Ma,Yong Yang,Yanbo Zhou,Keqiang Niu,Sijie Sun,Minyi Guo	
A Deep Dive into DNS Query Failures.	Donghui Yang,Zhenyu Li 0001,Gareth Tyson	
MatrixKV: Reducing Write Stalls and Write Amplification in LSM-tree Based KV Stores with Matrix Container in NVM.	Ting Yao,Yiwen Zhang,Jiguang Wan,Qiu Cui,Liu Tang,Hong Jiang,Changsheng Xie,Xubin He	
Offload Annotations: Bringing Heterogeneous Computing to Existing Libraries and Workloads.	Gina Yuan,Shoumik Palkar,Deepak Narayanan,Matei Zaharia	
OSCA: An Online-Model Based Cache Allocation Scheme in Cloud Block Storage Systems.	Yu Zhang 0101,Ping Huang 0001,Ke Zhou 0001,Hua Wang 0008,Jianying Hu,Yongguang Ji,Bin Cheng	
HDDse: Enabling High-Dimensional Disk State Embedding for Generic Failure Detection System of Heterogeneous Disks in Large Data Centers.	Ji Zhang 0010,Ping Huang 0001,Ke Zhou 0001,Ming Xie,Sebastian Schelter	
BatchCrypt: Efficient Homomorphic Encryption for Cross-Silo Federated Learning.	Chengliang Zhang,Suyi Li,Junzhe Xia,Wei Wang 0030,Feng Yan 0001,Yang Liu 0165	
DupHunter: Flexible High-Performance Deduplication for Docker Registries.	Nannan Zhao,Hadeel Albahar,Subil Abraham,Keren Chen,Vasily Tarasov,Dimitrios Skourtis,Lukas Rupprecht,Ali Anwar 0001,Ali Raza Butt	
Fast Software Cache Design for Network Appliances.	Dong Zhou,Huacheng Yu,Michael Kaminsky,David G. Andersen	
A Comprehensive Analysis of Superpage Management Mechanisms and Policies.	Weixi Zhu,Alan L. Cox,Scott Rixner	
Daydream: Accurately Estimating the Efficacy of Optimizations for DNN Training.	Hongyu Zhu,Amar Phanishayee,Gennady Pekhimenko	
2020 USENIX Annual Technical Conference, USENIX ATC 2020, July 15-17, 2020	Ada Gavrilovska,Erez Zadok	
