Design and performance evaluation of NUMA-aware RDMA-based end-to-end data transfer systems.	Yufei Ren,Tan Li,Dantong Yu,Shudong Jin,Thomas G. Robertazzi	10.1145/2503210.2503260
SPBC: leveraging the characteristics of MPI HPC applications for scalable checkpointing.	Thomas Ropars,Tatiana V. Martsinkevich,Amina Guermouche,André Schiper,Franck Cappello	10.1145/2503210.2503271
11 PFLOP/s simulations of cloud cavitation collapse.	Diego Rossinelli,Babak Hejazialhosseini,Panagiotis E. Hadjidoukas,Costas Bekas,Alessandro Curioni,Adam Bertsch,Scott Futral,Steffen J. Schmidt,Nikolaus A. Adams,Petros Koumoutsakos	10.1145/2503210.2504565
Precimonious: tuning assistant for floating-point precision.	Cindy Rubio-González,Cuong Nguyen 0001,Hong Diep Nguyen,James Demmel,William Kahan,Koushik Sen,David H. Bailey,Costin Iancu,David Hough 0001	10.1145/2503210.2503296
An early performance evaluation of many integrated core architecture based SGI rackable computing system.	Subhash Saini,Haoqiang Jin,Dennis C. Jespersen,Huiyu Feng,M. Jahed Djomehri,William Arasin,Robert Hood,Piyush Mehrotra,Rupak Biswas	10.1145/2503210.2503272
A &apos;cool&apos; way of improving the reliability of HPC machines.	Osman Sarood,Esteban Meneses,Laxmikant V. Kalé	10.1145/2503210.2503228
Feng shui of supercomputer memory: positional effects in DRAM and SRAM faults.	Vilas Sridharan,Jon Stearley,Nathan DeBardeleben,Sean Blanchard,Sudhanva Gurumurthi	10.1145/2503210.2503257
Taking a quantum leap in time to solution for simulations of high-Tc superconductors.	Peter W. J. Staar,Thomas A. Maier,Michael S. Summers,Gilles Fourestey,Raffaele Solcà,Thomas C. Schulthess	10.1145/2503210.2503282
SDQuery DSI: integrating data management support with a wide area data transfer protocol.	Yu Su 0011,Yi Wang,Gagan Agrawal,Rajkumar Kettimuthu	10.1145/2503210.2503270
Algorithms for high-throughput disk-to-disk sorting.	Hari Sundar,Dhairya Malhotra,Karl W. Schulz	10.1145/2503210.2503259
Accelerating sparse matrix-vector multiplication on GPUs using bit-representation-optimized schemes.	Wai Teng Tang,Wen Jun Tan,Rajarshi Ray 0001,Yi Wen Wong,Weiguang Chen,Shyh-Hao Kuo,Rick Siow Mong Goh,Stephen John Turner,Weng-Fai Wong	10.1145/2503210.2503234
Deterministic scale-free pipeline parallelism with hyperqueues.	Hans Vandierendonck,Kallia Chronaki,Dimitrios S. Nikolopoulos	10.1145/2503210.2503233
Kinetic turbulence simulations at extreme scale on leadership-class systems.	Bei Wang 0002,Stéphane Ethier,William M. Tang,Timothy J. Williams,Khaled Z. Ibrahim,Kamesh Madduri,Samuel Williams 0001,Leonid Oliker	10.1145/2503210.2503258
Using simulation to explore distributed key-value stores for extreme-scale system services.	Ke Wang 0012,Abhishek Kulkarni,Michael Lang 0003,Dorian C. Arnold,Ioan Raicu	10.1145/2503210.2503239
AUGEM: automatically generate high performance dense linear algebra kernels on x86 CPUs.	Qian Wang,Xianyi Zhang,Yunquan Zhang,Qing Yi	10.1145/2503210.2503219
2HOT: an improved parallel hashed oct-tree n-body algorithm for cosmological simulation.	Michael S. Warren	10.1145/2503210.2503220
Mr. Scan: extreme scale density-based clustering using a tree-based network of GPGPU nodes.	Benjamin Welton,Evan Samanas,Barton P. Miller	10.1145/2503210.2503262
Swendsen-Wang multi-cluster algorithm for the 2D/3D Ising model on Xeon Phi and GPU.	Florian Wende,Thomas Steinke 0001	10.1145/2503210.2503254
Integrating dynamic pricing of electricity into energy aware scheduling for HPC systems.	Xu Yang 0009,Zhou Zhou,Sean Wallace,Zhiling Lan,Wei Tang 0001,Susan Coghlan,Michael E. Papka	10.1145/2503210.2503264
Performance evaluation of Intel® transactional synchronization extensions for high-performance computing.	Richard M. Yoo,Christopher J. Hughes,Konrad Lai,Ravi Rajwar	10.1145/2503210.2503232
Practical nonvolatile multilevel-cell phase change memory.	Doe Hyun Yoon,Jichuan Chang,Robert S. Schreiber,Norman P. Jouppi	10.1145/2503210.2503221
A new routing scheme for Jellyfish and its performance with HPC workloads.	Xin Yuan 0001,Santosh Mahapatra,Wickus Nienaber,Scott Pakin,Michael Lang 0003	10.1145/2503210.2503229
Parallelizing the execution of sequential scripts.	Zhao Zhang 0007,Daniel S. Katz,Timothy G. Armstrong,Justin M. Wozniak,Ian T. Foster	10.1145/2503210.2503222
Toward millions of file system IOPS on low-cost, commodity hardware.	Da Zheng,Randal C. Burns,Alexander S. Szalay	10.1145/2503210.2503225
GoldRush: resource efficient in situ scientific data analytics using fine-grained interference aware execution.	Fang Zheng,Hongfeng Yu 0001,Can Hantas,Matthew Wolf,Greg Eisenhauer,Karsten Schwan,Hasan Abbasi,Scott Klasky	10.1145/2503210.2503279
International Conference for High Performance Computing, Networking, Storage and Analysis, SC&apos;13, Denver, CO, USA - November 17 - 21, 2013	William Gropp,Satoshi Matsuoka	10.1145/2503210
