Bit-Width Aware High-Level Synthesis for Digital Signal Processing Systems.	Bertrand Le Gal,Caaliph Andriamisaina,Emmanuel Casseau	10.1109/SOCC.2006.283875
Efficient FPGA-Based Realization of Complex Squarer and Complex Conjugate using Embedded Multipliers.	Shuli Gao,Dhamin Al-Khalili,Noureddine Chabini,J. M. Pierre Langlois	10.1109/SOCC.2006.283835
Fuse Area Reduction Based on Quantitative Yield Analysis and Effective Chip Cost.	Akhil Garg 0001,Prashant Dubey	10.1109/SOCC.2006.283888
A Leakage Compensation Technique for Dynamic Latches and Flip-Flops in Nano-Scale CMOS.	Martin Hansson,Atila Alvandpour	10.1109/SOCC.2006.283850
A low complexity, low power, programmable QRS detector based on wavelet transform for Implantable Pacemaker IC.	Thanh-Tung Hoang,Jong-Pil Son,Yu-Ri Kang,Chae-Ryung Kim,Hae-Young Chung,Soo-Won Kim	10.1109/SOCC.2006.283872
Multi-Project System-on-Chip (MP-SoC): A Novel Test Vehicle for SoC Silicon Prototyping.	Chun-Ming Huang,Kuen-Jong Lee,Chih-Chyau Yang,Wen-Hsiang Hu,Shi-Shen Wang,Jeng-Bin Chen,Chi-Shi Chen,Lan-Da Van,Chien-Ming Wu,Wei-Chang Tsai,Jing-Yang Jou	10.1109/SOCC.2006.283867
Architecture for Energy Efficient Sphere Decoding.	Ravi Jenkal,Hao Hua,Ambarish M. Sule,W. Rhett Davis	10.1109/SOCC.2006.283895
A Real Time Programmable Encoder for Low Density Parity Check Code as specified in the IEEE P802.16E/D7 Standard and its Efficient Implementation on a DSP Processor.	Zahid Khan,Tughrul Arslan,Scott MacDougall	10.1109/SOCC.2006.283834
Consideration of Transition-Time Variability in Statistical Timing Analysis.	Takeshi Kouno,Hidetoshi Onodera	10.1109/SOCC.2006.283882
Supply and Threshold Voltage Optimization for Temperature Variation Insensitive Circuit Performance: A Comparison.	Ranjith Kumar,Volkan Kursun	10.1109/SOCC.2006.283852
Design of Ultra-Low Power Combinational Standard Library Cells Using A Novel Leakage Reduction Methodology.	Preetham Lakshmikanthan,Karan Sahni,Adrian Nunez	10.1109/SOCC.2006.283854
A 1.3 V 30-mW 8-BIT 166-MS/s A/D Converter in 0.18 μm CMOS with Reference Generator.	Jing-Hu Li,Ming-Yan Yu,Yong-sheng Wang,Jin-Xiang Wang	10.1109/SOCC.2006.283866
High Read Stability and Low Leakage SRAM Cell Based on Data/Bitline Decoupling.	Zhiyu Liu,Volkan Kursun	10.1109/SOCC.2006.283862
Performance Constraints Aware Voltage Islands Generation in SoC Floorplan Design.	Ming-Ching Lu,Meng-Chen Wu,Hung-Ming Chen,Iris Hui-Ru Jiang	10.1109/SOCC.2006.283883
H.264 Decoder Implementation on a Dynamically Reconfigurable Instruction Cell Based Architecture.	Adam Major,Ying Yi,Ioannis Nousias,Mark Milward,Sami Khawam,Tughrul Arslan	10.1109/SOCC.2006.283841
Tutorial: RAM-based Circuits and Architectures for Multimedia and Signal Processing SOCs.	Martin Margala	10.1109/SOCC.2006.283906
SoC Design Space Exploration through Automated IP Selection from SystemC IP Library.	Deepak Mathaikutty,Sandeep K. Shukla	10.1109/SOCC.2006.283859
An On-Chip Measurement Circuit for Calibration by Combination Selection.	Janne Maunu,Joona Marku,Mika Laiho,Ari Paasio	10.1109/SOCC.2006.283844
A Scalable Packet Sorting Circuit for High-Speed WFQ Packet Scheduling.	Kieran McLaughlin,Sakir Sezer,Holger Blume,Xin Yang 0010,Friederich Kupzog,Tobias G. Noll	10.1109/SOCC.2006.283896
A 24-mW 0.02-mm2 1.5-GHz DLL-Based Frequency Multiplier in 130-nm CMOS.	Behzad Mesgarzadeh,Atila Alvandpour	10.1109/SOCC.2006.283893
Cache Organization for Embeded Processors: CAM-vs-SRAM.	Baker Mohammad,Paul Bassett,Jacob A. Abraham,Adnan Aziz	10.1109/SOCC.2006.283902
Low-Power Priority Encoder and Multiple Match Detection Circuit for Ternary Content Addressable Memory.	Nitin Mohan,Wilson Fung,Manoj Sachdev	10.1109/SOCC.2006.283892
Novel Ternary Storage Cells and Techniques for Leakage Reduction in Ternary CAM.	Nitin Mohan,Manoj Sachdev	10.1109/SOCC.2006.283904
Low-Power and Process Variation Tolerant Memories in sub-90nm Technologies.	Saibal Mukhopadhyay,Swaroop Ghosh,Keejong Kim,Kaushik Roy 0001	10.1109/SOCC.2006.283871
Chip-level and Input/Output Interconnects for Gigascale SOCs: Limits and Opportunities.	Azad Naeemi,Muhannad S. Bakir	10.1109/SOCC.2006.283908
Design of Low Power Digital Phase Lock Loops.	K. Nagaraj,N. Nayak	10.1109/SOCC.2006.283909
A CMOS Low-Noise, Low-Dropout Regulator for Transceiver SOC Supply Management.	Wonseok Oh 0002,Bertan Bakkaloglu,Bhaskar Aravind,Siew Kuok Hoon	10.1109/SOCC.2006.283832
Crosstalk-aware Energy Reduction in NoC Communication Fabrics.	Partha Pratim Pande,Haibo Zhu,Amlan Ganguly,Cristian Grecu	10.1109/SOCC.2006.283886
3-D Topologies for Networks-on-Chip.	Vasilis F. Pavlidis,Eby G. Friedman	10.1109/SOCC.2006.283899
A Compact and High Performance Switch for Circuit-Switched Network-On-Chip.	Phi-Hung Pham,Yogendera Kumar,Chulwoo Kim	10.1109/SOCC.2006.283842
Energy-Aware MPEG-4 Single Profile in HW-SW Multi-Platform Implementation.	Antoni Portero,Guillermo Talavera,Marius Monton,Borja Martínez,Marc Moreno,Francky Catthoor,Jordi Carrabina	10.1109/SOCC.2006.283833
Integration of Configurable Processors in a Multiprocessor Platform.	Simon Provost,Bruno Lavigueur,Guy Bois,Gabriela Nicolescu	10.1109/SOCC.2006.283885
A Design Methodology for a Low-Power, Temperature-Aware SoC Developed for Medical Image Processors.	Zhenyu Qi,Wei Huang 0004,Adam C. Cabe,Wenqian Wu,Yan Zhang 0028,Garrett S. Rose,Mircea R. Stan	10.1109/SOCC.2006.283860
Memories: Exploiting Them and Developing Them.	William R. Reohr	10.1109/SOCC.2006.283903
Embedded Controllers for Solving Complex Industry Applications.	Juergen Saalmueller,Jörg Würtz	10.1109/SOCC.2006.283870
Substrate and Ground Noise Interactions in Mixed-Signal Circuits.	Emre Salman,Eby G. Friedman,Radu M. Secareanu	10.1109/SOCC.2006.283901
On-Chip Distributed Architectures.	Tiberiu Seceleanu,Axel Jantsch,Hannu Tenhunen	10.1109/SOCC.2006.283911
Stochastic Glitch Estimation and Path Balancing for Statistical Optimization.	Hosun Shin,Naeun Zang,Juho Kim	10.1109/SOCC.2006.283851
A General Method to VLSI Polyphase Filter Analysis and Design for Integrated RF Applications.	Hongjiang Song	10.1109/SOCC.2006.283837
Architecture and Implementation of Power and Area Efficient Receiver Equalization Circuit for High-Speed Serial Data Communication.	Hongjiang Song	10.1109/SOCC.2006.283840
I/Q-Channel Mismatch Transfer and Amplification Effects and Applications to the Measurement and Calibration of Integrated VLIF RF Receivers.	Hongjiang Song,Syed R. Naqvi,Bertan Bakkaloglu	10.1109/SOCC.2006.283838
Process Variation Aware Parallelization Strategies for MPSoCs.	Suresh Srinivasan,Raghavan Ramadoss,Narayanan Vijaykrishnan	10.1109/SOCC.2006.283876
Applying ESL in A Dual-Core SoC Platform Designing.	Alan P. Su,Robert Chen	10.1109/SOCC.2006.283874
A Trace Based Framework for Validation of SoC Designs with GALS Systems.	Syed Suhaib,Deepak Mathaikutty,Sandeep K. Shukla	10.1109/SOCC.2006.283891
Performance Improvements through Timing Driven Reconfiguration of Black-Boxes in Platform FPGAs.	Priya Sundararajan,Sridhar Krishnamurthy,Narayanan Vijaykrishnan,Kamal Chaudhary,Rajeev Jayaraman	10.1109/SOCC.2006.283857
Interrupt Communication on the SegBus platform.	Appaya Devaraj Swaminathan,Tiberiu Seceleanu	10.1109/SOCC.2006.283887
A Novel 8-Phase PLL Design for PWM Scheme in High Speed I/O Circuits.	Rui Tang,Yong-Bin Kim	10.1109/SOCC.2006.283863
Crosstalk-Aware Energy Efficient Encoding for Instruction Bus through Code Compression.	Balaji Vaidyanathan,Yuan Xie 0001	10.1109/SOCC.2006.283879
SOC Design Challenges in a Multi-threaded 65nm Dual Core Xeon® MP Processor.	Raj Varada,Simon Tarn,John Benoit,Kris Chou	10.1109/SOCC.2006.283884
A Low-swing Signaling Circuit Technique for 65nm On-chip Interconnects.	Vishak Venkatraman,Mark A. Anders 0001,Himanshu Kaul,Wayne P. Burleson,Ram Krishnamurthy 0001	10.1109/SOCC.2006.283900
Reconfigurable Switched-Capacitor ΔΣ Modulator Topology Design.	Ying Wei 0002,Pengbo Sun,Alex Doboli	10.1109/SOCC.2006.283865
Optimal Multiple-Bit Huffman Decoding.	Ya-Nan Wen,Sao-Jie Chen,Yu Hen Hu	10.1109/SOCC.2006.283849
Analysis of Subthreshold Finfet Circuits for Ultra-Low Power Design.	Xiaoxia Wu,Feng Wang 0004,Yuan Xie 0001	10.1109/SOCC.2006.283853
A Pulse-Based Full-Band UWB Transceiver SoC in 0.18μm SiGe BiCMOS.	Haolu Xie,Siqiang Fan,Xin Wang 0031,Albert Z. Wang,Zhihua Wang,Hongyi Chen	10.1109/SOCC.2006.283847
A Detailed Vth-Variation Analysis for Sub-100-nm Embedded SRAM Design.	Masanao Yamaoka,Hidetoshi Onodera	10.1109/SOCC.2006.283905
A 120nm CMOS Fully Differential Rail-to-Rail I/O Opamp with Highly Constant Signal Behavior.	Weixun Yan,Horst Zimmermann	10.1109/SOCC.2006.283831
Robust Sense Amplifier Design under Random Dopant Fluctuations in Nano-Scale CMOS Technologies.	Joyce Yeung,Hamid Mahmoodi	10.1109/SOCC.2006.283894
Automatic Synthesis of Interface Circuits from Simplified IP Interface Protocols and Matching Information.	ChangRyul Yun,YoungHwan Bae,HanJin Cho,KyoungSon Jhang	10.1109/SOCC.2006.283856
A Reconfigurable CMOS Power Amplifier Operating from 0.9 TO 2.4 GHZ for WPAN Application.	Seok-Oh Yun,Hyung-Joun Yoo	10.1109/SOCC.2006.283846
MTNET: Design and Optimization of a Wireless SOC Test Framework.	Dan Zhao 0001,Yi Wang 0007	10.1109/SOCC.2006.283889
2006 IEEE International SOC Conference, Austin, Texas, USA, September 24-27, 2006		
