Semeru: A Memory-Disaggregated Managed Runtime.	Chenxi Wang,Haoran Ma,Shi Liu,Yuanqi Li,Zhenyuan Ruan,Khanh Nguyen 0001,Michael D. Bond,Ravi Netravali,Miryung Kim,Guoqing Harry Xu	
Fast RDMA-based Ordered Key-Value Store using Remote Learned Cache.	Xingda Wei,Rong Chen 0001,Haibo Chen 0001	
AntMan: Dynamic Scaling on GPU Clusters for Deep Learning.	Wencong Xiao,Shiru Ren,Yong Li,Yang Zhang,Pengyang Hou,Zhi Li,Yihui Feng,Wei Lin 0016,Yangqing Jia	
A large scale analysis of hundreds of in-memory cache clusters at Twitter.	Juncheng Yang,Yao Yue,K. V. Rashmi	
Aragog: Scalable Runtime Verification of Shardable Networked Systems.	Nofel Yaseen,Behnaz Arzani,Ryan Beckett,Selim Ciraci,Vincent Liu 0001	
Fault-tolerant and transactional stateful serverless workflows.	Haoran Zhang,Adney Cardoza,Peter Baile Chen,Sebastian Angel,Vincent Liu 0001	
Retiarii: A Deep Learning Exploratory-Training Framework.	Quanlu Zhang,Zhenhua Han,Fan Yang 0024,Yuge Zhang,Zhe Liu,Mao Yang,Lidong Zhou	
Byzantine Ordered Consensus without Byzantine Oligarchy.	Yunhao Zhang,Srinath T. V. Setty,Qi Chen,Lidong Zhou,Lorenzo Alvisi	
Persistent State Machines for Recoverable In-memory Storage Systems with NVRam.	Wen Zhang,Scott Shenker,Irene Zhang	
HiveD: Sharing a GPU Cluster for Deep Learning with Guarantees.	Hanyu Zhao,Zhenhua Han,Zhi Yang 0001,Quanlu Zhang,Fan Yang 0024,Lidong Zhou,Mao Yang,Francis C. M. Lau 0001,Yuqi Wang,Yifan Xiong 0001,Bin Wang	
Achieving 100Gbps Intrusion Prevention on a Single Server.	Zhipeng Zhao,Hugo Sadok,Nirav Atre,James C. Hoe,Vyas Sekar,Justine Sherry	
Ansor: Generating High-Performance Tensor Programs for Deep Learning.	Lianmin Zheng,Chengfan Jia,Minmin Sun,Zhao Wu,Cody Hao Yu,Ameer Haj-Ali,Yida Wang,Jun Yang,Danyang Zhuo,Koushik Sen,Joseph E. Gonzalez,Ion Stoica	
RackSched: A Microsecond-Scale Scheduler for Rack-Scale Computers.	Hang Zhu,Kostis Kaffes,Zixu Chen,Zhenming Liu,Christos Kozyrakis,Ion Stoica,Xin Jin 0008	
14th USENIX Symposium on Operating Systems Design and Implementation, OSDI 2020, Virtual Event, November 4-6, 2020.		
