Server-assisted Latency Management for Wide-area Distributed Systems.	Wonho Kim,KyoungSoo Park,Vivek S. Pai	
MemProf: A Memory Profiler for NUMA Multicore Systems.	Renaud Lachaize,Baptiste Lepers,Vivien Quéma	
TROPIC: Transactional Resource Orchestration Platform in the Cloud.	Changbin Liu,Yun Mao,Xu Chen,Mary F. Fernandez,Boon Thau Loo,Jacobus E. van der Merwe	
Remote Core Locking: Migrating Critical-Section Execution to Improve the Performance of Multithreaded Applications.	Jean-Pierre Lozi,Florian David,Gaël Thomas 0001,Julia Lawall,Gilles Muller	
High Performance Vehicular Connectivity with Opportunistic Erasure Coding.	Ratul Mahajan,Jitendra Padhye,Sharad Agarwal,Brian Zill	
Cloud Terminal: Secure Access to Sensitive Applications from Untrusted Systems.	Lorenzo Martignoni,Pongsin Poosankam,Matei Zaharia,Jun Han 0001,Stephen McCamant,Dawn Song,Vern Paxson,Adrian Perrig,Scott Shenker,Ion Stoica	
Rivet: Browser-agnostic Remote Debugging for Web Applications.	James Mickens	
Enforcing Murphy&apos;s Law for Advance Identification of Run-time Failures.	Zach Miller,Todd Tannenbaum,Ben Liblit	
Building a Power-Proportional Software Router.	Luca Niccolini,Gianluca Iannaccone,Sylvia Ratnasamy,Jaideep Chandrashekar,Luigi Rizzo	
Tolerating Overload Attacks Against Packet Capturing Systems.	Antonis Papadogiannakis,Michalis Polychronakis,Evangelos P. Markatos	
Managing Large Graphs on Multi-Cores with Graph Awareness.	Vijayan Prabhakaran,Ming Wu 0007,Xuetian Weng,Frank McSherry,Lidong Zhou,Maya Haradasan	
The Click2NetFPGA Toolchain.	Teemu Rinta-aho,Mika Karlstedt,Madhav P. Desai	
netmap: A Novel Framework for Fast Packet I/O.	Luigi Rizzo	
AddressSanitizer: A Fast Address Sanity Checker.	Konstantin Serebryany,Derek Bruening,Alexander Potapenko,Dmitriy Vyukov	
Dynamic Reconfiguration of Primary/Backup Clusters.	Alexander Shraer,Benjamin C. Reed,Dahlia Malkhi,Flavio Paiva Junqueira	
Body Armor for Binaries: Preventing Buffer Overflows Without Recompilation.	Asia Slowinska,Traian Stancescu,Herbert Bos	
Revisiting Software Zero-Copy for Web-caching Applications with Twin Memory Allocation.	Xiang Song,Jicheng Shi,Haibo Chen 0001,Binyu Zang	
Wimpy Nodes with 10GbE: Leveraging One-Sided Operations in Soft-RDMA to Boost Memcached.	Patrick Stuedi,Animesh Trivedi,Bernard Metzler	
Generating Realistic Datasets for Deduplication Analysis.	Vasily Tarasov,Amar Mudrankit,Will Buik,Philip Shilane,Geoff Kuenning,Erez Zadok	
Toward Efficient Querying of Compressed Network Payloads.	Teryl Taylor,Scott E. Coull,Fabian Monrose,John McHugh	
Mosh: An Interactive Remote Shell for Mobile Clients.	Keith Winstein,Hari Balakrishnan	
Composable Reliability for Asynchronous Systems.	Sunghwan Yoo,Charles Edwin Killian,Terence Kelly,Hyoun Kyu Cho,Steven Plite	
AppScope: Application Energy Metering Framework for Android Smartphone Using Kernel Activity Monitoring.	Chanmin Yoon,Dongwon Kim,Wonwoo Jung,Chulkoo Kang,Hojung Cha	
2012 USENIX Annual Technical Conference, Boston, MA, USA, June 13-15, 2012	Gernot Heiser,Wilson C. Hsieh	
