Exploiting inherent characteristics of reversible circuits for faster combinational equivalence checking.	Luca Gaetano Amarù,Pierre-Emmanuel Gaillardon,Robert Wille,Giovanni De Micheli	
Self-triggered controllers and hard real-time guarantees.	Amir Aminifar,Paulo Tabuada,Petru Eles,Zebo Peng	
On the development of a new countermeasure based on a laser attack RTL fault model.	Charalampos Ananiadis,Athanasios Papadimitriou,David Hély,Vincent Beroulle,Paolo Maistri,Régis Leveugle	
Effect of LFSR seeding, scrambling and feedback polynomial on stochastic computing accuracy.	Jason Helge Anderson,Yuko Hara-Azumi,Shigeru Yamashita	
A digital processor architecture for combined EEG/EMG falling risk prediction.	Valerio F. Annese,Marco Crepaldi,Danilo Demarchi,Daniela De Venuto	
Fading memory effects in a memristor for Cellular Nanoscale Network applications.	Alon Ascoli,Ronald Tetzlaff,Leon O. Chua,John Paul Strachan,R. Stanley Williams	
Estimating delay differences of arbiter PUFs using silicon data.	S. V. Sandeep Avvaru,Chen Zhou,Saroj Satapathy,Yingjie Lao,Chris H. Kim,Keshab K. Parhi	
A fast manufacturability aware Optical Proximity Correction (OPC) algorithm with adaptive wafer image estimation.	Ahmed Awad 0002,Atsushi Takahashi 0001,Chikaaki Kodama	
A design method for remote integrity checking of complex PCBs.	Aydin Aysu,Shravya Gaddam,Harsha Mandadi,Carol Pinto,Luke Wegryn,Patrick Schaumont	
Model Order Reduction for nanoelectronics coupled problems with many inputs.	Nicodemus Banagaaya,Lihong Feng,Wim Schoenmaker,Peter Meuris,Aarnout Wieers,Renaud Gillon,Peter Benner	
A general approach for highly defect tolerant Parallel Prefix Adder design.	Soumya Banerjee 0004,Wenjing Rao	
Embedded tutorial: Analog-/mixed-signal verification methods for AMS coverage analysis.	Erich Barke,Andreas Furtig,Georg Glaeser,Christoph Grimm 0001,Lars Hedrich,Stefan Heinen,Eckhard Hennig,Hyun-Sek Lukas Lee,Wolfgang Nebel,Gregor Nitsche,Markus Olbrich,Carna Radojicic,Fabian Speicher	
Leveraging power spectral density for scalable system-level accuracy evaluation.	Benjamin Barrois,Karthick Parashar,Olivier Sentieys	
PRADA: Combating voltage noise in the NoC power supply through flow-control and routing algorithms.	Prabal Basu,Rajesh Jayashankara Shridevi,Koushik Chakraborty,Sanghamitra Roy	
Fast prototyping platform for navigation systems with sensors fusion.	Charly Bechara,Karim Ben Chehida,Mickaël Guibert,Renaud Schmit,Maria Lepecq,Laurent Soulier,Thomas Dombek,Yann Leclerc	
Combinational trace signal selection with improved state restoration for post-silicon debug.	Siamack BeigMohammadi,Bijan Alizadeh	
EAST: Efficient Assertion Simulation techniques.	Debjyoti Bhattacharjee,Soumi Chattopadhyay,Ansuman Banerjee	
Leverage Emerging Technologies For DPA-Resilient Block Cipher Design.	Yu Bi,Kaveh Shamsi,Jiann-Shiun Yuan,François-Xavier Standaert,Yier Jin	
Real-time analysis of engine control applications with speed estimation.	Alessandro Biondi 0001,Giorgio C. Buttazzo	
Fault Tolerant Non-Volatile spintronic flip-flop.	Rajendra Bishnoi,Fabian Oboril,Mehdi Baradaran Tahoori	
A systematic approach to automated construction of power emulation models.	Benjamin A. Bjørnseth,Asbjørn Djupdal,Lasse Natvig	
Lifetime-aware load distribution policies in multi-core systems: An in-depth analysis.	Cristiana Bolchini,Luca Cassano,Antonio Miele	
A fine-grained performance model for GPU architectures.	Nicola Bombieri,Federico Busato,Franco Fummi	
Packet security with path sensitization for NoCs.	Travis Boraten,Avinash Karanth Kodi	
Quantifying the benefits of compressed sensing on a WBSN-based real-time biosignal monitor.	Daniele Bortolotti,Bojan Milosevic,Andrea Bartolini,Elisabetta Farella,Luca Benini	
Panel: Looking backwards and forwards.	Marco Casale-Rossi,Giovanni De Micheli,Antun Domic,Enrico Macii,Domenico Rossi,Joseph Sawicki	
Electrothermal simulation of bonding wire degradation under uncertain geometries.	Thorben Casper,Herbert De Gersem,Renaud Gillon,Tomás Gotthans,Tomas Kratochvil,Peter Meuris,Sebastian Schöps	
Energy efficient transceiver in wireless Network on Chip architectures.	Vincenzo Catania,Andrea Mineo,Salvatore Monteleone,Maurizio Palesi,Davide Patti	
An optimized task-based runtime system for resource-constrained parallel accelerators.	Daniele Cesarini,Andrea Marongiu,Luca Benini	
Emulation-based hierarchical fault-injection framework for coarse-to-fine vulnerability analysis of hardware-accelerated approximate algorithms.	Ioannis Chadjiminas,Ioannis Savva,Christos Kyrkou,Maria K. Michael,Theocharis Theocharides	
Using emerging technologies for hardware security beyond PUFs.	An Chen,Xiaobo Sharon Hu,Yier Jin,Michael T. Niemier,Xunzhao Yin	
A novel cache-utilization based dynamic voltage frequency scaling (DVFS) mechanism for reliability enhancements.	Yen-Hao Chen,Yi-Lun Tang,Yi-Yu Liu,Allen C.-H. Wu,TingTing Hwang	
Sparsity-oriented sparse solver design for circuit simulation.	Xiaoming Chen 0003,Lixue Xia,Yu Wang 0002,Huazhong Yang	
Minimizing peak temperature for pipelined hard real-time systems.	Long Cheng 0007,Kai Huang 0001,Gang Chen 0023,Biao Hu 0001,Alois C. Knoll	
Resource-aware functional ECO patch generation.	An-Che Cheng,Iris Hui-Ru Jiang,Jing-Yang Jou	
Conservative modeling of shared resource contention for dependent tasks in partitioned multi-core systems.	Junchul Choi,Donghyun Kang,Soonhoi Ha	
Redundant via insertion in directed self-assembly lithography.	Woohyun Chung,Seongbo Shim,Youngsoo Shin	
Securing the cloud with reconfigurable computing: An FPGA accelerator for homomorphic encryption.	Alessandro Cilardo,Domenico Argenziano	
SOFIA: Software and control flow integrity architecture.	Ruan de Clercq,Ronald De Keulenaer,Bart Coppens 0001,Bohan Yang 0001,Pieter Maene,Koen De Bosschere,Bart Preneel,Bjorn De Sutter,Ingrid Verbauwhede	
Cross-layer floorplan optimization for silicon photonic NoCs in many-core systems.	Ayse K. Coskun,Anjun Gu,Warren Jin 0002,Ajay Joshi,Andrew B. Kahng,Jonathan Klamkin,Yenai Ma,John Recchio,Vaishnav Srinivas,Tiansheng Zhang	
A discrete thermal controller for chip-multiprocessors.	Yingnan Cui,Wei Zhang 0012,Bingsheng He	
Automatic generation of power state machines through dynamic mining of temporal assertions.	Alessandro Danese,Graziano Pravadelli,Ivan Zandona	
Reliability and performance trade-offs for 3D NoC-enabled multicore chips.	Sourav Das,Janardhan Rao Doppa,Partha Pratim Pande,Krishnendu Chakrabarty	
Design-synthesis co-optimisation using skewed and tapered gates.	Ayan Datta,James D. Warnock,Ankur Shukla,Saurabh Gupta,Yiu H. Chan,Karthik Mohan,Charudhattan Nagarajan	
Exploiting process variation for retention induced refresh minimization on flash memory.	Yejia Di,Liang Shi,Kaijie Wu 0001,Chun Jason Xue	
Built-in test of millimeter-Wave circuits based on non-intrusive sensors.	Athanasios Dimakos,Haralampos-G. D. Stratigopoulos,Alexandre Siligaris,Salvador Mir,Emeric de Foucauld	
Transaction Parameterized Dataflow: A model for context-dependent streaming applications.	XuanKhanh Do,Stéphane Louise,Albert Cohen 0001	
OLITS: An Ohm&apos;s Law-like traffic splitting model based on congestion prediction.	Gaoming Du,Yanghao Ou,Xiangyang Li,Ping Song,Zhonghai Lu,Minglun Gao	
Energy vs. reliability trade-offs exploration in biomedical ultra-low power devices.	Loris Duch,Pablo García Del Valle,Shrikanth Ganapathy,Andreas Burg,David Atienza	
Path selection and sensor insertion flow for age monitoring in FPGAs.	Mohammad Ebrahimi,Zana Ghaderi,Eli Bozorgzadeh,Zain Navabi	
A fully-digital EM pulse detector.	David El-Baze,Jean-Baptiste Rigaud,Philippe Maurine	
Architecture synthesis for cost-constrained fault-tolerant flow-based biochips.	Morten Chabert Eskesen,Paul Pop,Seetal Potluri	
System level synthesis for virtual memory enabled hardware threads.	Nicolas Estibals,Gaël Deest,Ali Hassan El Moussawi,Steven Derrien	
Automated test generation for Debugging arithmetic circuits.	Farimah Farahmandi,Prabhat Mishra 0001	
Exploiting transaction level models for observability-aware post-silicon test generation.	Farimah Farahmandi,Prabhat Mishra 0001,Sandip Ray	
Accurate verification of RC power grids.	Mohammad Fawaz,Farid N. Najm	
Hardware Trojans in incompletely specified on-chip bus systems.	Nicole Fern,Ismail San,Çetin Kaya Koç,Kwang-Ting Cheng	
Enabling HPC for QoS-sensitive applications: The MANGO approach.	Jose Flich,Giovanni Agosta,Philipp Ampletzer,David Atienza Alonso,Carlo Brandolese,Alessandro Cilardo,William Fornaciari,Ynse Hoornenborg,Mario Kovac,Bruno Maitre,Giuseppe Massari,Hrvoje Mlinaric,Ermis Papastefanakis,Fabrice Roudet,Rafael Tornero,Davide Zoni	
Integration of mixed-signal components into virtual platforms for holistic simulation of smart systems.	Enrico Fraccaroli,Michele Lora,Sara Vinco,Davide Quaglia,Franco Fummi	
Trust, but verify: Why and how to establish trust in embedded devices.	Aurélien Francillon	
Collective Knowledge: Towards R&amp;D sustainability.	Grigori Fursin,Anton Lokhmotov,Ed Plowman	
PhoNoCMap: An application mapping tool for photonic networks-on-chip.	Edoardo Fusella,Alessandro Cilardo	
The Programmable Logic-in-Memory (PLiM) computer.	Pierre-Emmanuel Gaillardon,Luca Gaetano Amarù,Anne Siemon,Eike Linn,Rainer Waser,Anupam Chattopadhyay,Giovanni De Micheli	
Automotive V2X on phones: Enabling next-generation mobile ITS apps.	Jason H. Gao 0001,Li-Shiuan Peh	
A cross-layer analysis of Soft Error, aging and process variation in Near Threshold Computing.	Anteneh Gebregiorgis,Saman Kiamehr,Fabian Oboril,Rajendra Bishnoi,Mehdi Baradaran Tahoori	
Orthogonal signal modeling and operational computation of AMS circuits for fast and accurate system simulation.	Leandro Gil,Martin Radetzki	
Variation-aware near threshold circuit synthesis.	Mohammad Saber Golanbari,Saman Kiamehr,Mojtaba Ebrahimi,Mehdi Baradaran Tahoori	
Dynamic energy burst scaling for transiently powered systems.	Andres Gomez 0001,Lukas Sigrist,Michele Magno,Luca Benini,Lothar Thiele	
Quantitative timing analysis of UML activity diagrams using statistical model checking.	Fan Gu,Xinqian Zhang,Mingsong Chen,Daniel Große,Rolf Drechsler	
Practical evaluation of code injection in encrypted firmware updates.	Oscar M. Guillen,Dawin Schmidt,Georg Sigl	
Mantissa-masking for energy-efficient floating-point LTE uplink MIMO baseband processing.	Daniel Günther 0003,Tomas Henriksson,Rainer Leupers,Gerd Ascheid	
Run-time phase prediction for a reconfigurable VLIW processor.	Qi Guo,Anderson Luiz Sartor,Anthony Brandon,Antonio C. S. Beck,Xuehai Zhou,Stephan Wong	
3T-TFET bitcell based TFET-CMOS hybrid SRAM design for Ultra-Low Power applications.	Navneet Gupta,Adam Makosiej,Andrei Vladimirescu,Amara Amara,Costin Anghel	
A lifetime-aware runtime mapping approach for many-core systems in the dark silicon era.	Mohammad Hashem Haghbayan,Antonio Miele,Amir-Mohammad Rahmani,Pasi Liljeberg,Hannu Tenhunen	
AUTOSAR-based communication coprocessor for automotive ECUs.	Ahmed M. Hamed,Mona Safar,M. Watheq El-Kharashi,Ashraf Salem	
Improved performance of 3DIC implementations through inherent awareness of mix-and-match die stacking.	Kwangsoo Han,Andrew B. Kahng,Jiajia Li 0002	
Probabilistic WCET estimation in presence of hardware for mitigating the impact of permanent faults.	Damien Hardy,Isabelle Puaut,Yiannakis Sazeides	
GLAsT: Learning formal grammars to translate natural language specifications into hardware assertions.	Christopher B. Harris,Ian G. Harris	
MCXplore: An automated framework for validating memory controller designs.	Mohamed Hassan 0002,Hiren D. Patel	
Towards performance and reliability-efficient computing in the dark silicon era.	Jörg Henkel,Santiago Pagani,Heba Khdr,Florian Kriebel,Semeen Rehman,Muhammad Shafique 0001	
Availability and interpretability of optimal control for criticality estimation in vehicle active safety.	Stephan Herrmann 0003,Wolfgang Utschick	
A machine learning approach for medication adherence monitoring using body-worn sensors.	Niloofar Hezarjaribi,Ramin Fallahzadeh,Hassan Ghasemzadeh 0001	
Unsupervised power modeling of co-allocated workloads for energy efficiency in data centers.	Juan C. Salinas Hilburg,Marina Zapater,José Luis Risco-Martín,José Manuel Moya,José Luis Ayala	
A Data Layout Transformation (DLT) accelerator: Architectural support for data movement optimization in accelerated-centric heterogeneous systems.	Tung Thanh Hoang,Amirali Shambayati,Andrew A. Chien	
Swallow: Building an energy-transparent many-core embedded real-time system.	Simon J. Hollis,Steve Kerrison	
Ouessant: Flexible integration of dedicated coprocessors in Systems on Chip.	Pierre-Henri Horrein,Philip-Dylan Gleonec,Erwan Libessart,André Lalevee,Matthieu Arzel	
Simulation of falling rain for robustness testing of video-based surround sensing systems.	Dennis Hospach,Stefan Müller,Wolfgang Rosenstiel,Oliver Bringmann 0001	
Analytical design optimization of sub-ranging ADC based on stochastic comparator.	Md. Maruf Hossain,Tetsuya Iizuka,Toru Nakura,Kunihiro Asada	
Self-suspension real-time tasks under fixed-relative-deadline fixed-priority scheduling.	Wen-Hung Huang 0001,Jian-Jia Chen	
Distributed-neuron-network based machine learning on smart-gateway network towards real-time indoor data analytics.	Hantao Huang,Yuehua Cai,Hao Yu 0001	
A scalable lane detection algorithm on COTSs with OpenCL.	Kai Huang 0001,Biao Hu 0001,Jan Botsch,Nikhil Madduri,Alois C. Knoll	
Fast-yet-accurate variation-aware current and voltage modelling of radiation-induced transient fault.	Hsuan-Ming Huang,Yuwen Lin,Charles H.-P. Wen	
Integrated and real-time quantitative analysis using cyberphysical digital-microfluidic biochips.	Mohamed Ibrahim 0002,Krishnendu Chakrabarty,Kristin Scott	
Grid-based Self-Aligned Quadruple Patterning aware two dimensional routing pattern.	Takeshi Ihara,Toshiyuki Hongo,Atsushi Takahashi 0001,Chikaaki Kodama	
MASC: Ultra-low energy multiple-access single-charge TCAM for approximate computing.	Mohsen Imani,Shruti Patil,Tajana Simunic Rosing	
Resistive configurable associative memory for approximate computing.	Mohsen Imani,Abbas Rahimi,Tajana Simunic Rosing	
Formal probabilistic analysis of distributed resource management schemes in on-chip systems.	Shafaq Iqtedar,Osman Hasan,Muhammad Shafique 0001,Jörg Henkel	
Verilog2SMV: A tool for word-level verification.	Ahmed Irfan,Alessandro Cimatti,Alberto Griggio,Marco Roveri,Roberto Sebastiani	
Security-aware development of cyber-physical systems illustrated with automotive case study.	Viacheslav Izosimov,Alexandros Asvestopoulos,Oscar Blomkvist,Martin Törngren	
Throughput oriented FPGA overlays using DSP blocks.	Abhishek Kumar Jain,Douglas L. Maskell,Suhaib A. Fahmy	
Machine Learned Machines: Adaptive co-optimization of caches, cores, and On-chip Network.	Rahul Jain 0004,Preeti Ranjan Panda,Sreenivas Subramoney	
Approximation through logic isolation for the design of quality configurable circuits.	Shubham Jain,Swagath Venkataramani,Anand Raghunathan	
Network delay-aware energy management for mobile systems.	Minho Ju,Hyeonggyu Kim,Soontae Kim	
A power-efficient 3-D on-chip interconnect for multi-core accelerators with stacked L2 cache.	Kyungsu Kang,Sangho Park,Jong-Bae Lee,Luca Benini,Giovanni De Micheli	
A synthesis-agnostic behavioral fault model for high gate-level fault coverage.	Anton Karputkin,Jaan Raik	
Quantifying hardware security using joint information flow analysis.	Ryan Kastner,Wei Hu 0008,Alric Althoff	
Rack-scale disaggregated cloud data centers: The dReDBox project vision.	Kostas Katrinis,Dimitris Syrivelis,Dionisios N. Pnevmatikatos,Georgios Zervas,Dimitris Theodoropoulos,Iordanis Koutsopoulos,K. Hasharoni,Daniel Raho,Christian Pinto,Felix Espina,Sergio López-Buedo,Qianqiao Chen,Mario Nemirovsky,Damian Roca,H. Klos,T. Berends	
Supertask: Maximizing runnable-level parallelism in AUTOSAR applications.	Sebastian Kehr,Milos Panic,Eduardo Quiñones,Bert Böddeker,Jorge Becerril Sandoval,Jaume Abella 0001,Francisco J. Cazorla,Günter Schäfer	
Computation and communication challenges to deploy robots in assisted living environments.	Georgios Keramidas,Christos P. Antonopoulos,Nikolaos S. Voros,Fynn Schwiegelshohn,Philipp Wehner,Jens Rettkowski,Diana Göhringer,Michael Hübner 0001,Stasinos Konstantopoulos,Theodoros Giannakopoulos,Vangelis Karkaletsis,Vaggelis Mariatos	
Power-efficient load-balancing on heterogeneous computing platforms.	Muhammad Usman Karim Khan,Muhammad Shafique 0001,Apratim Gupta,Thomas Schumann,Jörg Henkel	
Learning-based dynamic reliability management for dark silicon processor considering EM effects.	Taeyoung Kim 0001,Xin Huang 0003,Hai-Bao Chen,Valeriy Sukharev,Sheldon X.-D. Tan	
Adaptive delay monitoring for wide voltage-range operation.	Jongho Kim,Gunhee Lee,Kiyoung Choi,Yonghwan Kim,Wook Kim,Kyung Tae Do,Jung Yun Choi	
Improving SRAM test quality by leveraging self-timed circuits.	Josef Kinseher,Leonardo Bonet Zordan,Ilia Polian,Andreas Leininger	
Runtime interval optimization and dependable performance for application-level checkpointing.	Apostolos Kokolis,Alexandros Mavrogiannis,Dimitrios Rodopoulos,Christos Strydis,Dimitrios Soudris	
RT level timing modeling for aging prediction.	Nils Koppaetzky,Malte Metzdorf,Reef Eilers,Domenik Helms,Wolfgang Nebel	
Slack-based resource arbitration for real-time Networks-on-Chip.	Adam Kostrzewa,Selma Saidi,Rolf Ernst	
Precision timed industrial automation systems.	Matthew M. Y. Kuo,Sidharta Andalam,Partha S. Roop	
Program transformations in the POLCA project.	Jan Kuper,Lutz Schubert,Kilian Kempf,Colin W. Glass,Daniel Rubio Bonilla,Manuel Carro	
On the use of Forward Body Biasing to decrease the repeatability of laser-induced faults.	Marc Lacruche,Noemie Beringuier-Boher,Jean-Max Dutertre,Jean-Baptiste Rigaud,Edith Kussener	
Keep it slow and in time: Online DVFS with hard real-time workloads.	Kai Lampka,Björn Forsberg	
Matlab to C compilation targeting Application Specific Instruction Set Processors.	Ioannis Latifis,Karthick Parashar,Grigoris Dimitroulakos,Hans Cappelle,Christakis Lezos,Konstantinos Masselos,Francky Catthoor	
Combining graph-based guidance with error effect simulation for efficient safety analysis.	Jo Laufenberg,Sebastian Reiter 0003,Alexander Viehl,Oliver Bringmann 0001,Thomas Kropf,Wolfgang Rosenstiel	
Towards formal verification of real-world SystemC TLM peripheral models - a case study.	Hoang Minh Le 0001,Vladimir Herdt,Daniel Große,Rolf Drechsler	
On-chip fingerprinting of IC topology for integrity verification.	Maxime Lecomte,Jacques J. A. Fournier,Philippe Maurine	
Buffered compares: Excavating the hidden parallelism inside DRAM architectures with lightweight logic.	Jinho Lee,Jung Ho Ahn,Kiyoung Choi	
PAIS: Parallelization aware instruction scheduling for improving soft-error reliability of GPU-based systems.	Haeseung Lee,Hsinchung Chen,Mohammad Abdullah Al Faruque	
Integration of ROP/JOP monitoring IPs in an ARM-based SoC.	Yongje Lee,Jinyong Lee,Ingoo Heo,Dongil Hwang,Yunheung Paek	
Technology Transfer in computing systems: The TETRACOM approach.	Rainer Leupers	
Analog circuit topological feature extraction with unsupervised learning of new sub-structures.	Hao Li,Fanshu Jiao,Alex Doboli	
Efficient kernel management on GPUs.	Xiuhong Li,Yun Liang 0001	
Trace-based analysis methodology of program flash contention in embedded multicore systems.	Lin Li 0046,Albrecht Mayer	
Critical points based register-concurrency autotuning for GPUs.	Ang Li 0006,Shuaiwen Leon Song,Akash Kumar 0001,Eddy Z. Zhang,Daniel G. Chavarría-Miranda,Henk Corporaal	
Sieve-valve-aware synthesis of flow-based microfluidic biochips considering specific biological execution limitations.	Mengchu Li,Tsun-Ming Tseng,Bing Li 0005,Tsung-Yi Ho,Ulf Schlichtmann	
Exploiting more parallelism from write operations on PCM.	Zheng Li 0005,Fang Wang 0001,Yu Hua 0001,Wei Tong 0001,Jingning Liu,Yu Chen,Dan Feng 0001	
Efficient spatial variation modeling via robust dictionary learning.	Changhai Liao,Jun Tao 0001,Xuan Zeng 0001,Yangfeng Su,Dian Zhou,Xin Li 0001	
Lossless compression algorithm based on dictionary coding for multiple e-beam direct write system.	Pei-Chun Lin,Yu-Hsuan Pai,Yu-Hsiang Chiu,Shao-Yuan Fang,Charlie Chung-Ping Chen	
Low normalized energy derivation asynchronous circuit synthesis flow through fork-join slack matching for cryptographic applications.	Nan Liu 0002,Kwen-Siong Chong,Weng-Geng Ho,Bah-Hwee Gwee,Joseph Sylvester Chang	
minFlash: A minimalistic clustered flash array.	Ming Liu,Sang Woo Jun,Sungjin Lee 0001,Jamey Hicks,Arvind	
Efficient global optimization of MEMS based on surrogate model assisted evolutionary algorithm.	Bo Liu 0003,Anna Nikolaeva	
Achieving 100% cell-aware coverage by design.	Zeye Liu 0001,Ben Niewenhuis,Soumya Mittal,R. D. (Shawn) Blanton	
Oracle-guided incremental SAT solving to reverse engineer camouflaged logic circuits.	Duo Liu,Cunxi Yu,Xiangyu Zhang,Daniel E. Holcomb	
HPAZ: A high-throughput pipeline architecture of ZUC in hardware.	Zongbin Liu,Qinglong Zhang,Cunqing Ma,Changting Li,Jiwu Jing	
Thermal-aware dynamic page allocation policy by future access patterns for Hybrid Memory Cube (HMC).	Wei-Hen Lo,Kai-zen Liang,TingTing Hwang	
Performance-centric scheduling with task migration for a heterogeneous compute node in the data center.	Achim Lösch,Tobias Beisel,Tobias Kenter,Christian Plessl,Marco Platzner	
Grater: An approximation workflow for exploiting data-level parallelism in FPGA acceleration.	Atieh Lotfi,Abbas Rahimi,Amir Yazdanbakhsh,Hadi Esmaeilzadeh,Rajesh K. Gupta 0001	
Practical ILP-based routing of standard cells.	Hsueh-Ju Lu,En-Jang Jang,Ang Lu,Yu Ting Zhang,Yu-He Chang,Chi-Hung Lin,Rung-Bin Lin	
Run time interpretation for creating custom accelerators.	Sen Ma,Zeyad Aklah,David Andrews 0001	
EUROSERVER: Share-anything scale-out micro-server design.	Manolis Marazakis,John Goodacre,Didier Fuin,Paul M. Carpenter,John Thomson,Emil Matús,Antimo Bruno,Per Stenström,Jérôme Martin,Yves Durand,Isabelle Dor	
Dynamic partitioning strategy to enhance symbolic execution.	Brendan A. Marcellino,Michael S. Hsiao	
Variability and statistical analysis flow for dynamic linear systems with large number of inputs.	A. Lucas Martins,Jorge Fernandez Villena,Luís Miguel Silveira	
Composable, parameterizable templates for high-level synthesis.	Janarbek Matai,Dajung Lee,Alric Althoff,Ryan Kastner	
ECOSCALE: Reconfigurable computing and runtime system for future exascale systems.	Iakovos Mavroidis,Ioannis Papaefstathiou,Luciano Lavagno,Dimitrios S. Nikolopoulos,Dirk Koch,John Goodacre,Ioannis Sourdis,Vassilis Papaefstathiou,Marcello Coppola,Manuel Palomino	
Speed optimization for tasks with two resources.	Alessandra Melani,Renato Mancuso 0001,Daniel Cullina,Marco Caccamo,Lothar Thiele	
Adaptive Threshold Non-Pareto Elimination: Re-thinking machine learning for system level design space exploration on FPGAs.	Pingfan Meng,Alric Althoff,Quentin Gautier,Ryan Kastner	
Handling complex dependencies in system design.	Mischa Moestl,Rolf Ernst	
Adaptive multi-voltage scaling in wireless NoC for high performance low power applications.	Hemanta Kumar Mondal,Sri Harsha Gade,Raghav Kishore,Sujay Deb	
Configuration prefetching and reuse for preemptive hardware multitasking on partially reconfigurable FPGAs.	Aurelio Morales-Villanueva,Rohit Kumar,Ann Gordon-Ross	
Practical way halting by speculatively accessing halt tags.	Daniel Moreau,Alen Bardizbanyan,Magnus Själander,David B. Whalley,Per Larsson-Edefors	
Efficient program tracing and monitoring through power consumption - with a little help from the compiler.	Carlos Moreno 0002,Sean Kauffman,Sebastian Fischmeister	
Towards automatic diagnosis of minority carriers propagation problems in HV/HT automotive smart power ICs.	Yasser Moursy,Hao Zou 0002,Ramy Iskander,Pierre Tisserand,Dieu-My Ton,Giuseppe Pasetti,Ehrenfried Seebacher,Alexander Steinmair,Thomas Gneiting,Heidrun Alius	
Implementation and quality testing for compact models implemented in Verilog-A.	Anindya Mukherjee,Andreas Pawlak,Michael Schröter,Didier Céli,Zoltan Huszka	
Unbounded safety verification for hardware using software analyzers.	Rajdeep Mukherjee,Peter Schrammel,Daniel Kroening,Tom Melham	
Behavioral modeling of timing slack variation in digital circuits due to power supply noise.	Taesik Na,Saibal Mukhopadhyay	
Energy efficiency in cloud-based MapReduce applications through better performance estimation.	Seyed Morteza Nabavinejad,Maziar Goudarzi	
Topaz: Mining high-level safety properties from logic simulation traces.	Ahmed Nassar,Fadi J. Kurdahi,Salam R. Zantout	
Testable design of repeaterless low swing on-chip interconnect.	K. Naveen,Dinesh Kumar Sharma	
Design automation tasks scheduling for enhanced parallel execution of a state-of-the-art layout-aware sizing approach.	David Neves,Ricardo Martins 0003,Nuno Lourenço 0003,Nuno Horta	
Modeling fabrication non-uniformity in chip-scale silicon photonic interconnects.	Mahdi Nikdast,Gabriela Nicolescu,Jelena Trajkovic,Odile Liboiron-Ladouceur	
Highly efficient reconfigurable parallel graph cuts for embedded vision.	Antonis Nikitakis,Ioannis Papaefstathiou	
A novel background subtraction scheme for in-camera acceleration in thermal imagery.	Antonis Nikitakis,Ioannis Papaefstathiou,Konstantinos Makantasis,Anastasios D. Doulamis	
MULTI-POS: Marie Curie network in multi-technology positioning.	Jari Nurmi,Elena Simona Lohan	
Hardware accelerator for analytics of sparse data.	Eriko Nurvitadhi,Asit K. Mishra,Yu Wang 0110,Ganesh Venkatesh,Debbie Marr	
Hardware security through chain assurance.	Yaw S. Obeng,Colm Nolan,David Brown	
Decision tree generation for decoding irregular instructions.	Katsumi Okuda,Haruhiko Takeyama	
Low-power multichannel spectro-temporal feature extraction circuit for audio pattern wake-up.	Dinko Oletic,Vedran Bilas,Michele Magno,Norbert Felber,Luca Benini	
Inverters&apos; self-checking monitors for reliable photovoltaic systems.	Martin Omaña 0001,A. Fiore,Cecilia Metra	
Low-overhead adaptive constrast enhancement and power reduction for OLEDs.	Daniele Jahier Pagliari,Massimo Poncino,Enrico Macii	
